style_id,name,gender,master_category,sub_category,article_type,component_type,color,season,usage
34744,puma men vedano white shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,White,Summer,Casual
6191,ucb women placket stripe pink grey top,Women,Apparel,Topwear,Tops,Top,Pink,Summer,Casual
57818,united colors of benetton women mustard top,Women,Apparel,Topwear,Tops,Top,Mustard,Fall,Casual
5714,reebok men frazer navy floater,Men,Footwear,Sandal,Sandals,Footwear,Navy Blue,Summer,Casual
44433,gliders men black shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
14343,nike women downshifter 4 msl purple sports shoes,Women,Footwear,Shoes,Sports Shoes,Footwear,Black,Fall,Sports
20176,wrangler men vintage grey shirt,Men,Apparel,Topwear,Shirts,Top,Grey,Fall,Casual
15291,adidas originals unisex st patch black backpacks,Unisex,Accessories,Bags,Backpacks,Accessories,Black,Fall,Casual
52556,pepe jeans women blue jeans,Women,Apparel,Bottomwear,Jeans,Bottom,Blue,Summer,Casual
39867,catwalk women red shoes,Women,Footwear,Shoes,Flats,Footwear,Red,Winter,Casual
57024,jockey mc men blue rio briefs 8033,Men,Apparel,Innerwear,Briefs,Bottom,Blue,Summer,Casual
33561,wrangler women big rodeo green t-shirt,Women,Apparel,Topwear,Tshirts,Top,Green,Summer,Casual
38189,polaroid men black sunglasses,Men,Accessories,Eyewear,Sunglasses,Accessories,Black,Winter,Casual
40093,adidas menlime green t-shirt,Men,Apparel,Topwear,Tshirts,Top,Fluorescent Green,Summer,Casual
41141,allen solly woman blue dress,Women,Apparel,Dress,Dresses,Top,Blue,Fall,Casual
21898,biba women printed pink kurta,Women,Apparel,Topwear,Kurtas,Top,Pink,Fall,Ethnic
59982,avirate black & cream dress,Women,Apparel,Dress,Dresses,Top,Black,Fall,Casual
25404,converse women red big checks shoes,Women,Footwear,Shoes,Casual Shoes,Footwear,Red,Fall,Casual
25864,american tourister unisex purple backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Purple,Winter,Casual
33901,citizen men white dial watch bh1370-51a,Men,Accessories,Watches,Watches,Accessories,White,Summer,Casual
5348,quechua forclaz  800 trek man,Men,Footwear,Shoes,Sports Shoes,Footwear,Maroon,Fall,Sports
45981,tokyo talkies women grey melange printed top,Women,Apparel,Topwear,Tops,Top,Grey Melange,Summer,Casual
52936,fnf multi coloured printed sari,Women,Apparel,Saree,Sarees,Top,Blue,Summer,Ethnic
57478,id men yellow casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Yellow,Fall,Casual
44853,puma unisex  ferrari lifestyle cap,Unisex,Accessories,Headwear,Caps,Accessories,Red,Summer,Casual
9585,puma women ferrari ls shopper black handbags,Women,Accessories,Bags,Handbags,Accessories,Black,Fall,Casual
8457,jealous 21 women jealous surf island forever pink top pink tops,Women,Apparel,Topwear,Tops,Top,Pink,Fall,Casual
16874,idee unisex funky eyewear green sunglasses,Unisex,Accessories,Eyewear,Sunglasses,Accessories,Green,Winter,Casual
49770,alma women black printed kurta,Women,Apparel,Topwear,Kurtas,Top,Black,Summer,Ethnic
42398,flying machine women grey t-shirt,Women,Apparel,Topwear,Tshirts,Top,Grey,Summer,Casual
19000,adidas originals women trefoil white tshirt,Women,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
28747,aurelia women printed black kurta,Women,Apparel,Topwear,Kurtas,Top,Black,Summer,Ethnic
3883,wrangler men's star flag pring navy t-shirt,Men,Apparel,Topwear,Tshirts,Top,Navy Blue,Summer,Casual
16048,highlander men check red shirt,Men,Apparel,Topwear,Shirts,Top,Red,Fall,Casual
46738,timex men cream dial watch,Men,Accessories,Watches,Watches,Accessories,Cream,Winter,Casual
48490,french connection women purple top,Women,Apparel,Topwear,Tops,Top,Purple,Winter,Casual
43078,nike women black capris,Women,Apparel,Bottomwear,Capris,Bottom,Black,Summer,Sports
34916,fabindia black dupatta,Women,Apparel,Topwear,Dupatta,Top,Black,Summer,Ethnic
19232,united colors of benetton men woven black tie,Men,Accessories,Ties,Ties,Accessories,Black,Summer,Formal
8665,fastrack unisex army collection brown sunglasses,Unisex,Accessories,Eyewear,Sunglasses,Accessories,Brown,Winter,Casual
31458,nike men running grey shorts,Men,Apparel,Bottomwear,Shorts,Bottom,Grey,Summer,Sports
22873,woodland men khaki casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Khaki,Summer,Casual
49542,rocia women blue handbag,Women,Accessories,Bags,Handbags,Accessories,Blue,Summer,Casual
43844,royal diadem golden earrings,Women,Accessories,Jewellery,Earrings,Accessories,Gold,Summer,Casual
28575,nike women try me pink t-shirt,Women,Apparel,Topwear,Tshirts,Top,Pink,Summer,Casual
42996,nike women white air total sports shoes,Women,Footwear,Shoes,Sports Shoes,Footwear,White,Summer,Sports
52338,toniq women black clutch,Women,Accessories,Bags,Clutches,Accessories,Black,Winter,Casual
11863,playboy men casual green slippers,Men,Footwear,Flip Flops,Flip Flops,Footwear,Green,Fall,Casual
39635,nike men kukini black sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Summer,Sports
56798,horsefly men blue jeans,Men,Apparel,Bottomwear,Jeans,Bottom,Blue,Summer,Casual
4894,levis kids girl's darla pink teens kidswear,Women,Apparel,Topwear,Tops,Top,Pink,Summer,Casual
5946,locomotive men blue red checked shirt,Men,Apparel,Topwear,Shirts,Top,Blue,Summer,Casual
19656,united colors of benetton men printed green tshirt,Men,Apparel,Topwear,Tshirts,Top,Green,Fall,Casual
46952,york women gracia perfume,Women,Personal Care,Fragrance,Perfume and Body Mist,Accessories,Purple,Spring,Casual
50837,new hide men brown belt,Men,Accessories,Belts,Belts,Accessories,Brown,Summer,Casual
47880,murcia women grey handbag,Women,Accessories,Bags,Handbags,Accessories,Grey,Summer,Casual
18784,peter england men elite lavender tie,Men,Accessories,Ties,Ties,Accessories,Lavender,Summer,Formal
7249,rockport men's monte road light tan brown shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Fall,Casual
31800,lee men troy black polo t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
28111,jockey modern classic men white boxer 8009,Men,Apparel,Innerwear,Boxers,Bottom,White,Summer,Casual
27965,jockey men green innerwear vest,Men,Apparel,Innerwear,Innerwear Vests,Top,Green,Summer,Casual
44639,nike men white supergame sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Summer,Casual
1982,puma women's island shorts purple,Women,Apparel,Bottomwear,Shorts,Bottom,Purple,Fall,Casual
58266,baggit women grey handbag,Women,Accessories,Bags,Handbags,Accessories,Silver,Spring,Casual
36219,nike women air pegasus grey & blue sports shoes,Women,Footwear,Shoes,Sports Shoes,Footwear,Grey,Summer,Sports
14975,new hide men solid black belts,Men,Accessories,Belts,Belts,Accessories,Black,Fall,Formal
38383,peter england men brown belt,Men,Accessories,Belts,Belts,Accessories,Brown,Summer,Casual
39251,red chief men black shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Winter,Casual
57820,united colors of benetton women blue top,Women,Apparel,Topwear,Tops,Top,Blue,Summer,Casual
41945,ipanema women pink flip flops,Women,Footwear,Flip Flops,Flip Flops,Footwear,Pink,Winter,Casual
33559,wrangler women candy striped blue t-shirt,Women,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
20972,fastrack women leatherette brown belt,Women,Accessories,Belts,Belts,Accessories,Brown,Winter,Casual
11609,w women solid red kurtas,Women,Apparel,Topwear,Kurtas,Top,Red,Summer,Ethnic
36817,vishudh women green printed kurta,Women,Apparel,Topwear,Kurtas,Top,Green,Summer,Ethnic
39063,arrow sport men blue & grey striped t-shirt,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Casual
7847,proline men black round neck t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Fall,Casual
54699,shree women blue and white printed kurta,Women,Apparel,Topwear,Kurtas,Top,White,Fall,Ethnic
6995,s.oliver men's line printed dark grey t-shirt,Men,Apparel,Topwear,Tshirts,Top,Grey,Summer,Casual
2509,numero uno men's casual grey shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Grey,Fall,Casual
22619,nike men white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Fall,Sports
13962,jealous 21 women printed pink tops,Women,Apparel,Topwear,Tops,Top,Pink,Fall,Casual
28323,red tape men casual brown sandals,Men,Footwear,Sandal,Sandals,Footwear,Brown,Winter,Casual
50239,stoln women navy blue handbag,Women,Accessories,Bags,Handbags,Accessories,Navy Blue,Summer,Casual
51911,nyk women white orchid laptop bag,Women,Accessories,Bags,Laptop Bag,Top,White,Summer,Casual
18770,peter england men elite black tie,Men,Accessories,Ties,Ties,Accessories,Black,Summer,Formal
13398,united colors of benetton men check blue shirts,Men,Apparel,Topwear,Shirts,Top,Blue,Summer,Casual
35468,catwalk women beads golden flats,Women,Footwear,Shoes,Heels,Footwear,Gold,Winter,Casual
26843,highlander men light grey trousers,Men,Apparel,Bottomwear,Trousers,Bottom,Grey,Summer,Casual
29037,adidas men printed white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
17738,puma men voltaic wp black sports shoe,Men,Footwear,Shoes,Sports Shoes,Footwear,Black,Fall,Sports
30926,fabindia women blue ghera crinkle skirt,Women,Apparel,Bottomwear,Skirts,Bottom,Blue,Summer,Ethnic
47048,shree women multi colored jodhpuri salwar,Women,Apparel,Bottomwear,Salwar,Top,Multi,Summer,Ethnic
27991,jockey zone men zone grey brief us17,Men,Apparel,Innerwear,Briefs,Bottom,Grey,Summer,Casual
58292,jockey lcescbra men pack of 3 socks 2004,Men,Accessories,Socks,Socks,Accessories,White,Summer,Sports
1976,tribord mens short cargo shorts,Men,Apparel,Bottomwear,Shorts,Bottom,White,Summer,Casual
20388,baggit women brown ishqiya taj handbag,Women,Accessories,Bags,Handbags,Accessories,Brown,Winter,Casual
4438,converse unisex rolldown black yellow canvas shoe,Unisex,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
38377,peter england men brown belt,Men,Accessories,Belts,Belts,Accessories,Brown,Summer,Casual
14981,new hide men solid brown belts,Men,Accessories,Belts,Belts,Accessories,Brown,Fall,Casual
56308,biara women maroon briefs,Women,Apparel,Innerwear,Briefs,Bottom,Red,Winter,Casual
38979,arrow men grey check shirt,Men,Apparel,Topwear,Shirts,Top,Grey,Summer,Formal
53448,adidas women purple flip flops,Women,Footwear,Flip Flops,Flip Flops,Footwear,Purple,Summer,Casual
56906,hm women black flats,Women,Footwear,Shoes,Heels,Footwear,Black,Winter,Casual
59172,fortune men brown formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Brown,Fall,Formal
38145,wildcraft unisex black wallet,Unisex,Accessories,Wallets,Wallets,Accessories,Black,Winter,Casual
20986,fastrack unisex polyester beige belt,Unisex,Accessories,Belts,Belts,Accessories,Beige,Winter,Casual
37931,mineral women peach tunic,Women,Apparel,Topwear,Tunics,Top,Peach,Summer,Casual
42708,rocia women brown sandal,Women,Footwear,Shoes,Flats,Footwear,Brown,Winter,Casual
19490,levis men jazz stripes green brief,Men,Apparel,Innerwear,Briefs,Bottom,Green,Summer,Casual
12078,w women printed pink kurtas,Women,Apparel,Topwear,Kurtas,Top,Pink,Fall,Ethnic
6961,spalding men's running white blue shoe,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Summer,Sports
18542,catwalk women  black casual shoe,Women,Footwear,Shoes,Casual Shoes,Footwear,Black,Winter,Casual
48232,united colors of benetton women black sunglasses,Women,Accessories,Eyewear,Sunglasses,Accessories,Black,Winter,Casual
30328,myntra men swag on black t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
9115,puma women ikonis 2 silver sports shoes,Women,Footwear,Shoes,Sports Shoes,Footwear,Silver,Fall,Sports
13996,nike women solid black jackets,Women,Apparel,Topwear,Jackets,Top,Black,Fall,Sports
34788,fila men higgins black shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
9929,jealous 21 women jace white t-shirt,Women,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
25890,femella women white leggings,Women,Apparel,Bottomwear,Leggings,Bottom,White,Summer,Casual
45149,casio enticer men silver analogue watch mtp-1302d-1a2vdf(a487),Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
15639,nike men as dfct skull purple t-shirts,Men,Apparel,Topwear,Tshirts,Top,Purple,Fall,Casual
53810,ayaany women printed cream kurta,Women,Apparel,Topwear,Kurtas,Top,Cream,Fall,Ethnic
38521,angry birds men white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
48656,lucera women gold plated silver earrings,Women,Accessories,Jewellery,Earrings,Accessories,Silver,Summer,Casual
17952,nike unisex knit beanie blue skull cap,Unisex,Accessories,Headwear,Caps,Accessories,Blue,Fall,Casual
2199,adidas women streaks blue shoe,Women,Footwear,Shoes,Casual Shoes,Footwear,Blue,Fall,Casual
9571,puma unisex core shoulder black bags,Unisex,Accessories,Bags,Handbags,Accessories,Black,Fall,Casual
16880,police women casual brown sunglasses,Women,Accessories,Eyewear,Sunglasses,Accessories,Brown,Winter,Casual
26629,puma kids unisex future cat m2 black casual shoes,Unisex,Footwear,Shoes,Casual Shoes,Footwear,Black,Summer,Casual
6539,nike unisex fundamen blue backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Blue,Summer,Casual
3877,wrangler men's twill applique charcoal t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
22289,inc. 5 women casual golden flats,Women,Footwear,Shoes,Heels,Footwear,Gold,Winter,Casual
23955,provogue men purple shirt,Men,Apparel,Topwear,Shirts,Top,Purple,Fall,Casual
48464,french connection blue & black printed dress,Women,Apparel,Dress,Dresses,Top,Blue,Summer,Casual
18314,wills lifestyle men check red shirt,Men,Apparel,Topwear,Shirts,Top,Red,Summer,Casual
3279,guerrilla men's vintage grey t-shirt,Men,Apparel,Topwear,Tshirts,Top,Grey,Summer,Casual
8691,fastrack women graident sunglasses p161bk2f,Women,Accessories,Eyewear,Sunglasses,Accessories,Purple,Winter,Casual
22887,woodland men olive casual sandals,Men,Footwear,Sandal,Sandals,Footwear,Olive,Summer,Casual
28581,adidas originals men black dial watch adh2653,Men,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
23169,mark taylor men purple printed t-shirt,Men,Apparel,Topwear,Tshirts,Top,Purple,Fall,Casual
54807,ivory tag women blue and brown floral print handbag,Women,Accessories,Bags,Handbags,Accessories,Blue,Winter,Casual
51549,fastrack women black watch,Women,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
42962,french connection men black belt,Men,Accessories,Belts,Belts,Accessories,Black,Summer,Casual
29453,giordano men white dial watch,Men,Accessories,Watches,Watches,Accessories,White,Winter,Casual
11897,franco leone men formal brown formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Brown,Fall,Formal
32229,fabindia women printed green kurta,Women,Apparel,Topwear,Kurtas,Top,Green,Summer,Ethnic
4860,nike men french football federation blue jersey,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Sports
10179,united colors of benetton men speeder blue flip flops,Men,Footwear,Flip Flops,Flip Flops,Footwear,Blue,Fall,Casual
40609,span women floral printed pink kurta,Women,Apparel,Topwear,Kurtas,Top,Pink,Summer,Ethnic
31231,puma women black shorts,Women,Apparel,Bottomwear,Shorts,Bottom,Black,Winter,Sports
26286,proline men red t-shirt with printed detail,Men,Apparel,Topwear,Tshirts,Top,Red,Summer,Casual
7878,proline men grey comfort fit sports shorts,Men,Apparel,Bottomwear,Shorts,Bottom,Grey,Fall,Sports
18589,puma unisex invisble sneakers black socks,Unisex,Accessories,Socks,Socks,Accessories,Black,Summer,Casual
13161,puma unisex unisex cat logo black caps,Unisex,Accessories,Headwear,Caps,Accessories,Black,Fall,Casual
27354,tantra women circles black t-shirt,Women,Apparel,Topwear,Tshirts,Top,Black,Fall,Casual
22626,nike men solid grey sweater,Men,Apparel,Topwear,Sweaters,Top,Grey,Fall,Sports
8830,spykar men wind rider white cream t-shirts,Men,Apparel,Topwear,Tshirts,Top,Cream,Fall,Casual
16413,levi's men stripes green tshirts,Men,Apparel,Topwear,Tshirts,Top,Green,Fall,Casual
35691,u.s. polo assn. men brown shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Summer,Casual
7044,numero uno men's navy grey shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,Grey,Summer,Casual
34743,puma men vedano brown shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Summer,Casual
6196,lee men's black photo casual t-shirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
50206,stoln women pink sunglasses,Women,Accessories,Eyewear,Sunglasses,Accessories,Pink,Winter,Casual
20171,wrangler men aoston black shirt,Men,Apparel,Topwear,Shirts,Top,Black,Fall,Casual
14344,nike men air force white sports shoes,Men,Footwear,Shoes,Sports Shoes,Footwear,White,Fall,Sports
44434,gliders men brown shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Summer,Casual
15296,adidas originals unisex spo shoulderbag black,Unisex,Accessories,Bags,Handbags,Accessories,Black,Fall,Casual
40094,adidas men black jersey,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Sports
33566,wrangler women sunset beach white t-shirt,Women,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
57023,jockey mc men brown rio briefs 8033,Men,Apparel,Innerwear,Briefs,Bottom,Brown,Summer,Casual
11636,puma men turbo white silver watches,Men,Accessories,Watches,Watches,Accessories,Silver,Winter,Casual
36828,vishudh women maroon kurta,Women,Apparel,Topwear,Kurtas,Top,Maroon,Summer,Ethnic
25403,converse unisex brown big checks  casual shoes,Unisex,Footwear,Shoes,Casual Shoes,Footwear,Brown,Fall,Casual
59985,avirate women green dress,Women,Apparel,Dress,Dresses,Top,Green,Fall,Casual
20343,puma men printed black tshirt,Men,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
58259,baggit women olive sling bag,Women,Accessories,Bags,Handbags,Accessories,Olive,Fall,Casual
14176,belmonte men thread black belts,Men,Accessories,Belts,Belts,Accessories,Black,Fall,Casual
21291,celine dion women copper frame sunglasses,Women,Accessories,Eyewear,Sunglasses,Accessories,Copper,Winter,Casual
36226,nike women air max grey & purple sports shoes,Women,Footwear,Shoes,Sports Shoes,Footwear,Grey,Summer,Sports
33754,vero moda women orange top,Women,Apparel,Topwear,Tops,Top,Orange,Summer,Casual
15898,warner bros kids blue dance casual shoes,Unisex,Footwear,Shoes,Casual Shoes,Footwear,Blue,Winter,Casual
11404,united colors of benetton men solid black shirts,Men,Apparel,Topwear,Shirts,Top,Black,Fall,Casual
25631,fastrack women black casual watch,Women,Accessories,Watches,Watches,Accessories,Black,Winter,Casual
19669,united colors of benetton women solid black tshirt,Women,Apparel,Topwear,Tshirts,Top,Black,Summer,Casual
28912,cabarelli men black laptop bag,Men,Accessories,Bags,Laptop Bag,Top,Black,Summer,Casual
13353,timberland men juniors brown casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Fall,Casual
54494,lino perros women black handbag,Women,Accessories,Bags,Handbags,Accessories,Black,Summer,Casual
26888,jealous 21 women printed green top,Women,Apparel,Topwear,Tops,Top,Green,Summer,Casual
46151,adrika women brown necklace,Women,Accessories,Jewellery,Necklace and Chains,Accessories,Brown,Fall,Casual
7276,superman men's foil yellow t-shirt,Men,Apparel,Topwear,Tshirts,Top,Yellow,Fall,Casual
49925,fabindia green maheshwari zari saree,Women,Apparel,Saree,Sarees,Top,Green,Fall,Ethnic
16621,probase men solid olive trouser,Men,Apparel,Bottomwear,Trousers,Bottom,Olive,Fall,Casual
50034,hanes men grey contrast piping lounge pants,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Bottom,Grey,Summer,Casual
34571,tonga women black top,Women,Apparel,Topwear,Tops,Top,Black,Summer,Casual
52307,toniq women black necklace,Women,Accessories,Jewellery,Necklace and Chains,Accessories,Black,Winter,Casual
4097,nike men's team poly red t-shirt,Men,Apparel,Topwear,Tshirts,Top,Red,Fall,Sports
37790,john players men striped grey green shirt,Men,Apparel,Topwear,Shirts,Top,Grey,Summer,Formal
5145,wrangler women's feel good white t-shirt,Women,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
14512,mark taylor men light blue thin white & brown striped shirts,Men,Apparel,Topwear,Shirts,Top,Blue,Fall,Formal
41710,catwalk women bronze flats,Women,Footwear,Shoes,Heels,Footwear,Bronze,Winter,Casual
24387,folklore women brown printed kurta,Women,Apparel,Topwear,Kurtas,Top,Brown,Fall,Ethnic
5979,locomotive men black stripe shirt,Men,Apparel,Topwear,Shirts,Top,Black,Summer,Casual
33330,arrow new york men grey slim fit shirt,Men,Apparel,Topwear,Shirts,Top,Grey,Summer,Formal
2360,adidas white cap,Unisex,Accessories,Headwear,Caps,Accessories,White,Summer,Sports
9788,probase men freestyler yellow tshirts,Men,Apparel,Topwear,Tshirts,Top,Yellow,Summer,Casual
43047,nike men blue energy jersey,Men,Apparel,Topwear,Tshirts,Top,Blue,Summer,Sports
13737,belmonte men check black shirts,Men,Apparel,Topwear,Shirts,Top,Black,Fall,Casual
34929,fabindia beige dupatta,Women,Apparel,Topwear,Dupatta,Top,Beige,Summer,Ethnic
31467,nike men cricket off white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Summer,Sports
50450,chromozome men pack of two briefs,Men,Apparel,Innerwear,Briefs,Bottom,Grey Melange,Summer,Casual
17397,reid & taylor men stripes black socks,Men,Accessories,Socks,Socks,Accessories,Black,Summer,Casual
7612,wrangler men brown canvas bag,Men,Accessories,Bags,Messenger Bag,Accessories,Brown,Summer,Casual
29498,giordano women cream dial watch,Women,Accessories,Watches,Watches,Accessories,Cream,Winter,Casual
22070,vishudh women floral printed blue kurta,Women,Apparel,Topwear,Kurtas,Top,Blue,Fall,Ethnic
13505,chimp men ravan green tshirts,Men,Apparel,Topwear,Tshirts,Top,Green,Fall,Casual
2152,basics men green & blue polo t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Spring,Casual
17999,puma men grey track pants,Men,Apparel,Bottomwear,Track Pants,Bottom,Grey,Fall,Casual
30787,fabindia men mustard kurta,Men,Apparel,Topwear,Kurtas,Top,Mustard,Summer,Ethnic
43275,murcia women olive handbag,Women,Accessories,Bags,Handbags,Accessories,Olive,Winter,Casual
3080,probase men's bike white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
8468,scullers for her women layered black tunics,Women,Apparel,Topwear,Tunics,Top,Black,Fall,Casual
31655,indigo nation men black shirt,Men,Apparel,Topwear,Shirts,Top,Black,Summer,Casual
50662,chromozome men navy blue lounge pants,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Bottom,Navy Blue,Summer,Sports
28778,aurelia women printed orange kurti,Women,Apparel,Topwear,Kurtis,Top,Orange,Summer,Ethnic
22242,id men black casual shoes,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Fall,Casual
16077,belkin unisex max sleeve black netbook bag,Unisex,Accessories,Bags,Laptop Bag,Top,Black,Fall,Casual
19803,u.s. polo assn. men printed grey tshirt,Men,Apparel,Topwear,Tshirts,Top,Grey,Fall,Casual
7420,w women u neck short sleeve white kurta,Women,Apparel,Topwear,Kurtas,Top,White,Summer,Ethnic
36470,aurelia women placket red kurta,Women,Apparel,Topwear,Kurtas,Top,Red,Summer,Ethnic
52135,femella women green polo t-shirt,Women,Apparel,Topwear,Tshirts,Top,Green,Summer,Casual
14720,jealous 21 women casual top purple tops,Women,Apparel,Topwear,Tops,Top,Purple,Fall,Casual
44050,boss men pure perfume,Men,Personal Care,Fragrance,Perfume and Body Mist,Accessories,Blue,Spring,Casual
24989,united colors of benetton women blue top,Women,Apparel,Topwear,Tops,Top,Blue,Summer,Casual
5377,btwin road shoes 5,Unisex,Footwear,Shoes,Sports Shoes,Footwear,Black,,Sports
52909,fnf green printed sari,Women,Apparel,Saree,Sarees,Top,Green,Fall,Ethnic
41522,basics men set of 3 socks,Men,Accessories,Socks,Socks,Accessories,Black,Summer,Casual
33102,catwalk women blue flats,Women,Footwear,Shoes,Heels,Footwear,Blue,Winter,Casual
10380,united colors of benetton men solid black shirts,Men,Apparel,Topwear,Shirts,Top,Black,Fall,Casual
57447,angry birds women white t-shirt,Women,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
15434,fila unisex black backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Black,Fall,Casual
4063,myntra men's friend white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
45344,cobblerz women khaki sandals,Women,Footwear,Shoes,Heels,Footwear,Khaki,Summer,Casual
37764,john players men stripes blue shirt,Men,Apparel,Topwear,Shirts,Top,Blue,Summer,Casual
32216,fabindia women printed navy blue kurta,Women,Apparel,Topwear,Kurtas,Top,Navy Blue,Summer,Ethnic
11094,scullers women stripes black sweaters,Women,Apparel,Topwear,Sweaters,Top,Black,Fall,Casual
56753,horsefly men navy blue t-shirt,Men,Apparel,Topwear,Tshirts,Top,Navy Blue,Summer,Casual
24373,folklore women maroon  kurta,Women,Apparel,Topwear,Kurtas,Top,Maroon,Fall,Ethnic
10146,rockport men drsp moc front black formal shoes,Men,Footwear,Shoes,Formal Shoes,Footwear,Black,Fall,Formal
40636,span women green kurta,Women,Apparel,Topwear,Kurtas,Top,Green,Summer,Ethnic
30541,nike unisex sports white socks,Unisex,Accessories,Socks,Socks,Accessories,White,Summer,Sports
2394,red tape men's casual black shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,Black,Winter,Casual
26424,turtle men check black shirt,Men,Apparel,Topwear,Shirts,Top,Black,Summer,Casual
12611,jealous 21 women printed green tops,Women,Apparel,Topwear,Tops,Top,Green,Fall,Casual
49589,catwalk women multi coloured sequined heels,Women,Footwear,Shoes,Heels,Footwear,Multi,Winter,Ethnic
3246,puma men's benecio black coffee leather shoe,Men,Footwear,Shoes,Casual Shoes,Footwear,Brown,Fall,Casual
23156,mark taylor men white printed t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Fall,Casual
6734,puma women faas 300 pink white blue shoe,Women,Footwear,Shoes,Sports Shoes,Footwear,Pink,Summer,Sports
54838,ivory tag brown fur clutch,Women,Accessories,Bags,Clutches,Accessories,Brown,Summer,Casual
35033,fabindia women green churidar,Women,Apparel,Bottomwear,Churidar,Bottom,Green,Summer,Ethnic
51576,fastrack men silver dial watch,Men,Accessories,Watches,Watches,Accessories,Silver,Winter,Casual
30773,fabindia men teal tussar kurta,Men,Apparel,Topwear,Kurtas,Top,Teal,Summer,Ethnic
43281,murcia women purple handbag,Women,Accessories,Bags,Handbags,Accessories,Purple,Winter,Casual
3074,tantra women's red flower heart yellow t-shirt,Women,Apparel,Topwear,Tshirts,Top,Yellow,Summer,Casual
26616,puma women bodytrain mesh grid grey sports shoes,Women,Footwear,Shoes,Sports Shoes,Footwear,Grey,Summer,Sports
12423,timberland women casual brown casual shoes,Women,Footwear,Shoes,Casual Shoes,Footwear,Brown,Fall,Casual
6506,adidas men's badge white t-shirt,Men,Apparel,Topwear,Tshirts,Top,White,Summer,Casual
18925,levi's men applique work brown tshirt,Men,Apparel,Topwear,Tshirts,Top,Brown,Fall,Casual
47621,portia women yellow flats,Women,Footwear,Shoes,Heels,Footwear,Yellow,Fall,Casual
17151,u.s. polo assn. men solid navy blue jacket,Men,Apparel,Topwear,Jackets,Top,Navy Blue,Winter,Casual
16083,mayhem women gradient sunglasses mays-9005-201,Women,Accessories,Eyewear,Sunglasses,Accessories,Grey,Winter,Casual
35201,wildcraft unisex blue & grey backpack,Unisex,Accessories,Bags,Backpacks,Accessories,Blue,Summer,Casual
4251,probase men's crack print ghost buster grey t-shirt,Men,Apparel,Topwear,Tshirts,Top,Green,Summer,Casual
